sveitarfel,year,property_type,price
Hveragerðisbær              ,2010,Einbýli,20849.6
Hveragerðisbær              ,2010,Fjölbýli,10900.0
Hveragerðisbær              ,2010,Sérbýli,21877.5
Hveragerðisbær              ,2011,Annað,13200.0
Hveragerðisbær              ,2011,Atvinnuhúsnæði,36250.0
Hveragerðisbær              ,2011,Bílskúr/skúr,13900.0
Hveragerðisbær              ,2011,Einbýli,22585.133333333335
Hveragerðisbær              ,2011,Fjölbýli,7800.0
Hveragerðisbær              ,2011,Sérbýli,17475.0
Hveragerðisbær              ,2012,Annað,1633.3333333333333
Hveragerðisbær              ,2012,Atvinnuhúsnæði,48375.11111111111
Hveragerðisbær              ,2012,Einbýli,36514.53571428572
Hveragerðisbær              ,2012,Fjölbýli,10700.0
Hveragerðisbær              ,2012,Sérbýli,21535.714285714286
Hveragerðisbær              ,2013,Atvinnuhúsnæði,14609.636363636364
Hveragerðisbær              ,2013,Einbýli,21559.68
Hveragerðisbær              ,2013,Fjölbýli,11700.0
Hveragerðisbær              ,2013,Sérbýli,20026.315789473683
Hveragerðisbær              ,2014,Atvinnuhúsnæði,12473.076923076924
Hveragerðisbær              ,2014,Einbýli,22960.92105263158
Hveragerðisbær              ,2014,Fjölbýli,14599.833333333334
Hveragerðisbær              ,2014,Sérbýli,20588.030303030304
Hveragerðisbær              ,2015,Annað,2866.6666666666665
Hveragerðisbær              ,2015,Atvinnuhúsnæði,22115.625
Hveragerðisbær              ,2015,Einbýli,25116.492063492064
Hveragerðisbær              ,2015,Fjölbýli,67322.8125
Hveragerðisbær              ,2015,Sérbýli,20333.82857142857
Hveragerðisbær              ,2016,Annað,17850.0
Hveragerðisbær              ,2016,Atvinnuhúsnæði,36077.5
Hveragerðisbær              ,2016,Bílskúr/skúr,35000.0
Hveragerðisbær              ,2016,Einbýli,30996.666666666668
Hveragerðisbær              ,2016,Fjölbýli,23288.88888888889
Hveragerðisbær              ,2016,Sérbýli,26408.14285714286
Hveragerðisbær              ,2017,Atvinnuhúsnæði,56200.0
Hveragerðisbær              ,2017,Einbýli,45408.08823529412
Hveragerðisbær              ,2017,Fjölbýli,25866.666666666668
Hveragerðisbær              ,2017,Sérbýli,34565.555555555555
Hveragerðisbær              ,2018,Annað,2700.0
Hveragerðisbær              ,2018,Atvinnuhúsnæði,24552.14285714286
Hveragerðisbær              ,2018,Einbýli,43173.194444444445
Hveragerðisbær              ,2018,Fjölbýli,22903.863636363636
Hveragerðisbær              ,2018,Sérbýli,37923.58490566038
Hveragerðisbær              ,2019,Atvinnuhúsnæði,20170.0
Hveragerðisbær              ,2019,Einbýli,48160.0
Hveragerðisbær              ,2019,Fjölbýli,39708.333333333336
Hveragerðisbær              ,2019,Sérbýli,38930.18518518518
Hveragerðisbær              ,2020,Annað,96625.0
Hveragerðisbær              ,2020,Atvinnuhúsnæði,21466.666666666668
Hveragerðisbær              ,2020,Einbýli,46556.70212765958
Hveragerðisbær              ,2020,Fjölbýli,32462.5
Hveragerðisbær              ,2020,Sérbýli,43465.380952380954
Hveragerðisbær              ,2021,Annað,62000.0
Hveragerðisbær              ,2021,Atvinnuhúsnæði,20743.13725490196
Hveragerðisbær              ,2021,Bílskúr/skúr,72830.0
Hveragerðisbær              ,2021,Einbýli,58740.93023255814
Hveragerðisbær              ,2021,Fjölbýli,39813.7875
Hveragerðisbær              ,2021,Sérbýli,56059.066666666666
Hveragerðisbær              ,2022,Annað,2500.0
Hveragerðisbær              ,2022,Atvinnuhúsnæði,27601.0
Hveragerðisbær              ,2022,Einbýli,72627.02702702703
Hveragerðisbær              ,2022,Fjölbýli,133974.61538461538
Hveragerðisbær              ,2022,Sérbýli,58298.95121951219
Hveragerðisbær              ,2023,Annað,36459.375
Hveragerðisbær              ,2023,Atvinnuhúsnæði,25470.0
Hveragerðisbær              ,2023,Einbýli,70865.57692307692
Hveragerðisbær              ,2023,Fjölbýli,75441.03448275862
Hveragerðisbær              ,2023,Sérbýli,68526.65789473684
Hveragerðisbær              ,2024,Annað,4750.0
Hveragerðisbær              ,2024,Atvinnuhúsnæði,43555.181818181816
Hveragerðisbær              ,2024,Einbýli,74960.48387096774
Hveragerðisbær              ,2024,Fjölbýli,52240.78947368421
Hveragerðisbær              ,2024,Sérbýli,69023.675
Hörgársveit                 ,2006,Einbýli,19900.0
Hörgársveit                 ,2006,Fjölbýli,10750.0
Hörgársveit                 ,2006,Sérbýli,8100.0
Hörgársveit                 ,2007,Einbýli,15000.0
Hörgársveit                 ,2007,Fjölbýli,9826.0
Hörgársveit                 ,2007,Sérbýli,6800.0
Hörgársveit                 ,2008,Einbýli,17900.0
Hörgársveit                 ,2008,Fjölbýli,7800.0
Hörgársveit                 ,2009,Atvinnuhúsnæði,1000.0
Hörgársveit                 ,2009,Einbýli,17821.0
Hörgársveit                 ,2010,Einbýli,27550.0
Hörgársveit                 ,2010,Fjölbýli,30100.0
Hörgársveit                 ,2011,Atvinnuhúsnæði,28900.0
Hörgársveit                 ,2011,Einbýli,31400.0
Hörgársveit                 ,2012,Annað,3700.0
Hörgársveit                 ,2012,Atvinnuhúsnæði,36183.0
Hörgársveit                 ,2012,Einbýli,22500.0
Hörgársveit                 ,2012,Fjölbýli,10660.0
Hörgársveit                 ,2012,Sérbýli,9500.0
Hörgársveit                 ,2013,Atvinnuhúsnæði,55800.0
Hörgársveit                 ,2013,Einbýli,25610.0
Hörgársveit                 ,2013,Sumarhús,5300.0
Hörgársveit                 ,2013,Sérbýli,10200.0
Hörgársveit                 ,2014,Annað,30000.0
Hörgársveit                 ,2014,Einbýli,26416.666666666668
Hörgársveit                 ,2014,Fjölbýli,18180.0
Hörgársveit                 ,2014,Sumarhús,5400.0
Hörgársveit                 ,2014,Sérbýli,10400.0
Hörgársveit                 ,2015,Annað,20000.0
Hörgársveit                 ,2015,Atvinnuhúsnæði,6800.0
Hörgársveit                 ,2015,Einbýli,34000.0
Hörgársveit                 ,2015,Fjölbýli,53500.0
Hörgársveit                 ,2016,Annað,41650.0
Hörgársveit                 ,2016,Atvinnuhúsnæði,6500.0
Hörgársveit                 ,2016,Einbýli,26128.571428571428
Hörgársveit                 ,2016,Fjölbýli,17750.0
Hörgársveit                 ,2016,Sumarhús,8500.0
Hörgársveit                 ,2016,Sérbýli,8944.0
Hörgársveit                 ,2017,Annað,20500.0
Hörgársveit                 ,2017,Atvinnuhúsnæði,51333.333333333336
Hörgársveit                 ,2017,Einbýli,29083.333333333332
Hörgársveit                 ,2017,Fjölbýli,26350.0
Hörgársveit                 ,2018,Atvinnuhúsnæði,13700.0
Hörgársveit                 ,2018,Einbýli,36340.0
Hörgársveit                 ,2018,Fjölbýli,29575.0
Hörgársveit                 ,2018,Sumarhús,20500.0
Hörgársveit                 ,2019,Annað,35807.0
Hörgársveit                 ,2019,Atvinnuhúsnæði,27625.0
Hörgársveit                 ,2019,Einbýli,52833.333333333336
Hörgársveit                 ,2019,Fjölbýli,32500.0
Hörgársveit                 ,2019,Sumarhús,18150.0
Hörgársveit                 ,2019,Sérbýli,48814.28571428572
Hörgársveit                 ,2020,Annað,12725.0
Hörgársveit                 ,2020,Einbýli,35340.0
Hörgársveit                 ,2020,Fjölbýli,31300.0
Hörgársveit                 ,2020,Sumarhús,29022.0
Hörgársveit                 ,2020,Sérbýli,49100.0
Hörgársveit                 ,2021,Annað,27100.0
Hörgársveit                 ,2021,Atvinnuhúsnæði,13744.444444444445
Hörgársveit                 ,2021,Einbýli,55000.0
Hörgársveit                 ,2021,Fjölbýli,31866.666666666668
Hörgársveit                 ,2021,Sumarhús,21500.0
Hörgársveit                 ,2021,Sérbýli,52067.03703703704
Hörgársveit                 ,2022,Annað,87075.0
Hörgársveit                 ,2022,Atvinnuhúsnæði,14106.666666666666
Hörgársveit                 ,2022,Einbýli,47350.0
Hörgársveit                 ,2022,Fjölbýli,51375.6
Hörgársveit                 ,2022,Sumarhús,30633.333333333332
Hörgársveit                 ,2022,Sérbýli,64445.333333333336
Hörgársveit                 ,2023,Annað,67477.5
Hörgársveit                 ,2023,Atvinnuhúsnæði,24108.333333333332
Hörgársveit                 ,2023,Bílskúr/skúr,50000.0
Hörgársveit                 ,2023,Einbýli,54350.0
Hörgársveit                 ,2023,Fjölbýli,61604.166666666664
Hörgársveit                 ,2023,Sumarhús,14500.0
Hörgársveit                 ,2023,Sérbýli,49174.0
Hörgársveit                 ,2024,Annað,11000.0
Hörgársveit                 ,2024,Atvinnuhúsnæði,17521.739130434784
Hörgársveit                 ,2024,Einbýli,63900.0
Hörgársveit                 ,2024,Fjölbýli,58700.0
Hörgársveit                 ,2024,Sumarhús,7500.0
Hörgársveit                 ,2024,Sérbýli,55450.0
Húnabyggð                   ,2006,Atvinnuhúsnæði,5475.0
Húnabyggð                   ,2006,Einbýli,13136.25
Húnabyggð                   ,2006,Fjölbýli,7864.285714285715
Húnabyggð                   ,2006,Sumarhús,2400.0
Húnabyggð                   ,2007,Atvinnuhúsnæði,11890.0
Húnabyggð                   ,2007,Einbýli,14016.666666666666
Húnabyggð                   ,2007,Fjölbýli,8718.0
Húnabyggð                   ,2007,Sumarhús,1100.0
Húnabyggð                   ,2007,Sérbýli,12425.0
Húnabyggð                   ,2008,Atvinnuhúsnæði,8000.0
Húnabyggð                   ,2008,Einbýli,15509.0
Húnabyggð                   ,2008,Fjölbýli,5350.0
Húnabyggð                   ,2008,Sumarhús,23000.0
Húnabyggð                   ,2008,Sérbýli,10337.5
Húnabyggð                   ,2009,Annað,2606.6
Húnabyggð                   ,2009,Atvinnuhúsnæði,15100.0
Húnabyggð                   ,2009,Einbýli,17565.0
Húnabyggð                   ,2009,Fjölbýli,2400.0
Húnabyggð                   ,2009,Sérbýli,12126.666666666666
Húnabyggð                   ,2010,Annað,500.0
Húnabyggð                   ,2010,Atvinnuhúsnæði,42000.0
Húnabyggð                   ,2010,Einbýli,14440.0
Húnabyggð                   ,2010,Sérbýli,14000.0
Húnabyggð                   ,2011,Annað,1000.0
Húnabyggð                   ,2011,Einbýli,15112.5
Húnabyggð                   ,2011,Fjölbýli,10927.25
Húnabyggð                   ,2011,Sérbýli,14010.0
Húnabyggð                   ,2012,Atvinnuhúsnæði,28000.0
Húnabyggð                   ,2012,Einbýli,12664.444444444445
Húnabyggð                   ,2012,Fjölbýli,7516.666666666667
Húnabyggð                   ,2012,Sérbýli,9725.0
Húnabyggð                   ,2013,Annað,2387.0
Húnabyggð                   ,2013,Atvinnuhúsnæði,900.0
Húnabyggð                   ,2013,Einbýli,18579.5
Húnabyggð                   ,2013,Sérbýli,11050.0
Húnabyggð                   ,2014,Atvinnuhúsnæði,10400.0
Húnabyggð                   ,2014,Einbýli,14062.5
Húnabyggð                   ,2014,Fjölbýli,5398.5
Húnabyggð                   ,2014,Sérbýli,16350.0
Húnabyggð                   ,2015,Atvinnuhúsnæði,37150.0
Húnabyggð                   ,2015,Einbýli,14561.111111111111
Húnabyggð                   ,2015,Fjölbýli,11650.0
Húnabyggð                   ,2015,Sérbýli,8285.0
Húnabyggð                   ,2016,Atvinnuhúsnæði,26050.0
Húnabyggð                   ,2016,Einbýli,19961.65
Húnabyggð                   ,2016,Fjölbýli,12750.0
Húnabyggð                   ,2016,Sérbýli,13234.0
Húnabyggð                   ,2017,Annað,30400.0
Húnabyggð                   ,2017,Atvinnuhúsnæði,8800.0
Húnabyggð                   ,2017,Einbýli,22850.0
Húnabyggð                   ,2017,Fjölbýli,9520.0
Húnabyggð                   ,2017,Sumarhús,30085.0
Húnabyggð                   ,2017,Sérbýli,12666.666666666666
Húnabyggð                   ,2018,Annað,38557.142857142855
Húnabyggð                   ,2018,Atvinnuhúsnæði,51625.0
Húnabyggð                   ,2018,Einbýli,24386.666666666668
Húnabyggð                   ,2018,Fjölbýli,15500.0
Húnabyggð                   ,2018,Sérbýli,16380.0
Húnabyggð                   ,2019,Annað,25999.75
Húnabyggð                   ,2019,Atvinnuhúsnæði,13250.0
Húnabyggð                   ,2019,Einbýli,30318.18181818182
Húnabyggð                   ,2019,Fjölbýli,12000.0
Húnabyggð                   ,2019,Sumarhús,3500.0
Húnabyggð                   ,2019,Sérbýli,23543.75
Húnabyggð                   ,2020,Annað,39753.90909090909
Húnabyggð                   ,2020,Atvinnuhúsnæði,22299.25
Húnabyggð                   ,2020,Einbýli,26821.428571428572
Húnabyggð                   ,2020,Fjölbýli,22000.0
Húnabyggð                   ,2020,Sérbýli,25371.428571428572
Húnabyggð                   ,2021,Annað,172500.0
Húnabyggð                   ,2021,Atvinnuhúsnæði,35455.69565217391
Húnabyggð                   ,2021,Einbýli,44115.555555555555
Húnabyggð                   ,2021,Fjölbýli,14455.555555555555
Húnabyggð                   ,2021,Sumarhús,4500.0
Húnabyggð                   ,2021,Sérbýli,47817.25
Húnabyggð                   ,2022,Annað,10531.0
Húnabyggð                   ,2022,Atvinnuhúsnæði,40855.666666666664
Húnabyggð                   ,2022,Einbýli,33085.71428571428
Húnabyggð                   ,2022,Fjölbýli,16691.5
Húnabyggð                   ,2022,Sérbýli,33920.0
Húnabyggð                   ,2023,Annað,103545.0
Húnabyggð                   ,2023,Atvinnuhúsnæði,52375.0
Húnabyggð                   ,2023,Einbýli,39165.0
Húnabyggð                   ,2023,Fjölbýli,26750.0
Húnabyggð                   ,2023,Sumarhús,25000.0
Húnabyggð                   ,2023,Sérbýli,34283.333333333336
Húnabyggð                   ,2024,Annað,84934.75
Húnabyggð                   ,2024,Atvinnuhúsnæði,76250.0
Húnabyggð                   ,2024,Einbýli,46037.5
Húnabyggð                   ,2024,Fjölbýli,21581.666666666668
Húnabyggð                   ,2024,Sérbýli,31762.5
Húnaþing vestra             ,2006,Annað,11900.0
Húnaþing vestra             ,2006,Atvinnuhúsnæði,8322.0
Húnaþing vestra             ,2006,Einbýli,11150.0
Húnaþing vestra             ,2006,Fjölbýli,7100.0
Húnaþing vestra             ,2006,Sérbýli,7675.0
Húnaþing vestra             ,2007,Atvinnuhúsnæði,2300.0
Húnaþing vestra             ,2007,Einbýli,8650.0
Húnaþing vestra             ,2007,Sérbýli,8550.0
Húnaþing vestra             ,2008,Annað,1500.0
Húnaþing vestra             ,2008,Atvinnuhúsnæði,12707.2
Húnaþing vestra             ,2008,Einbýli,13061.8
Húnaþing vestra             ,2008,Fjölbýli,10200.0
Húnaþing vestra             ,2008,Sumarhús,4000.0
Húnaþing vestra             ,2009,Bílskúr/skúr,915.0
Húnaþing vestra             ,2009,Einbýli,15950.0
Húnaþing vestra             ,2010,Atvinnuhúsnæði,6700.0
Húnaþing vestra             ,2010,Einbýli,18675.0
Húnaþing vestra             ,2011,Einbýli,11347.75
Húnaþing vestra             ,2012,Annað,6100.0
Húnaþing vestra             ,2012,Atvinnuhúsnæði,18783.333333333332
Húnaþing vestra             ,2012,Bílskúr/skúr,22000.0
Húnaþing vestra             ,2012,Einbýli,19960.0
Húnaþing vestra             ,2012,Fjölbýli,9150.0
Húnaþing vestra             ,2012,Sumarhús,2500.0
Húnaþing vestra             ,2013,Annað,65000.0
Húnaþing vestra             ,2013,Atvinnuhúsnæði,8000.0
Húnaþing vestra             ,2013,Einbýli,16500.0
Húnaþing vestra             ,2013,Fjölbýli,10250.0
Húnaþing vestra             ,2013,Sumarhús,65000.0
Húnaþing vestra             ,2013,Sérbýli,11091.0
Húnaþing vestra             ,2014,Annað,23250.0
Húnaþing vestra             ,2014,Atvinnuhúsnæði,29173.0
Húnaþing vestra             ,2014,Einbýli,14683.333333333334
Húnaþing vestra             ,2014,Sumarhús,9800.0
Húnaþing vestra             ,2014,Sérbýli,8750.0
Húnaþing vestra             ,2015,Annað,20500.0
Húnaþing vestra             ,2015,Atvinnuhúsnæði,42250.0
Húnaþing vestra             ,2015,Einbýli,20587.6
Húnaþing vestra             ,2015,Fjölbýli,65750.0
Húnaþing vestra             ,2015,Sumarhús,29500.0
Húnaþing vestra             ,2015,Sérbýli,115000.0
Húnaþing vestra             ,2016,Annað,3500.0
Húnaþing vestra             ,2016,Atvinnuhúsnæði,49416.666666666664
Húnaþing vestra             ,2016,Einbýli,16768.916666666668
Húnaþing vestra             ,2016,Fjölbýli,10100.0
Húnaþing vestra             ,2017,Annað,1350.0
Húnaþing vestra             ,2017,Einbýli,18197.166666666668
Húnaþing vestra             ,2017,Fjölbýli,25600.0
Húnaþing vestra             ,2017,Sumarhús,2000.0
Húnaþing vestra             ,2018,Annað,58750.0
Húnaþing vestra             ,2018,Atvinnuhúsnæði,12133.333333333334
Húnaþing vestra             ,2018,Einbýli,24021.53846153846
Húnaþing vestra             ,2018,Fjölbýli,30000.0
Húnaþing vestra             ,2018,Sumarhús,6890.0
Húnaþing vestra             ,2018,Sérbýli,20087.5
Húnaþing vestra             ,2019,Annað,49768.75
Húnaþing vestra             ,2019,Atvinnuhúsnæði,9673.75
Húnaþing vestra             ,2019,Einbýli,27000.0
Húnaþing vestra             ,2019,Fjölbýli,17500.0
Húnaþing vestra             ,2019,Sumarhús,11050.0
Húnaþing vestra             ,2019,Sérbýli,71432.66666666667
Húnaþing vestra             ,2020,Annað,41550.0
Húnaþing vestra             ,2020,Atvinnuhúsnæði,12250.0
Húnaþing vestra             ,2020,Einbýli,29293.14285714286
Húnaþing vestra             ,2020,Sumarhús,10750.0
Húnaþing vestra             ,2020,Sérbýli,21500.0
Húnaþing vestra             ,2021,Annað,91300.0
Húnaþing vestra             ,2021,Atvinnuhúsnæði,170000.0
Húnaþing vestra             ,2021,Einbýli,67722.22222222222
Húnaþing vestra             ,2021,Fjölbýli,95500.0
Húnaþing vestra             ,2021,Sumarhús,18125.0
Húnaþing vestra             ,2021,Sérbýli,36225.0
Húnaþing vestra             ,2022,Annað,96598.33333333333
Húnaþing vestra             ,2022,Atvinnuhúsnæði,42500.0
Húnaþing vestra             ,2022,Einbýli,36778.94736842105
Húnaþing vestra             ,2022,Sumarhús,35000.0
Húnaþing vestra             ,2022,Sérbýli,32000.0
Húnaþing vestra             ,2023,Annað,34000.0
Húnaþing vestra             ,2023,Einbýli,32250.0
Húnaþing vestra             ,2023,Fjölbýli,26700.0
Húnaþing vestra             ,2023,Sumarhús,11500.0
Húnaþing vestra             ,2023,Sérbýli,156692.33333333334
Húnaþing vestra             ,2024,Annað,49585.71428571428
Húnaþing vestra             ,2024,Atvinnuhúsnæði,18500.0
Húnaþing vestra             ,2024,Einbýli,50800.0
Húnaþing vestra             ,2024,Sumarhús,18012.5
Húnaþing vestra             ,2024,Sérbýli,47680.0
Kaldrananeshreppur          ,2006,Einbýli,4433.333333333333
Kaldrananeshreppur          ,2007,Einbýli,6000.0
Kaldrananeshreppur          ,2013,Sumarhús,16000.0
Kaldrananeshreppur          ,2014,Einbýli,4750.0
Kaldrananeshreppur          ,2016,Einbýli,9690.0
Kaldrananeshreppur          ,2018,Einbýli,15000.0
Kaldrananeshreppur          ,2019,Annað,19250.0
Kaldrananeshreppur          ,2019,Einbýli,3179.0
Kaldrananeshreppur          ,2019,Sumarhús,2050.0
Kaldrananeshreppur          ,2020,Annað,75000.0
Kaldrananeshreppur          ,2020,Sérbýli,29166.666666666668
Kaldrananeshreppur          ,2021,Annað,60000.0
